App name,Date,Time,Duration_Seconds
Android Auto,4/5/23,0.77,0
Maps,4/5/23,0.77,11
Shopper,4/5/23,0.77,9
Screen on (unlocked),4/5/23,0.77,1
Screen off (locked),4/5/23,0.77,78
Shopper,4/5/23,0.77,23
Screen on (unlocked),4/5/23,0.77,1
Screen off (locked),4/5/23,0.77,17
Shopper,4/5/23,0.77,42
Screen on (unlocked),4/5/23,0.77,1
Screen off (locked),4/5/23,0.77,3
Shopper,4/5/23,0.77,273
Screen on (unlocked),4/5/23,0.77,1
Screen off (locked),4/5/23,0.77,79
Shopper,4/5/23,0.76,172
Screen on (unlocked),4/5/23,0.76,1
Screen off (locked),4/5/23,0.76,87
Shopper,4/5/23,0.76,277
Screen on (unlocked),4/5/23,0.76,1
Screen off (locked),4/5/23,0.76,24
Shopper,4/5/23,0.76,86
Permission controller,4/5/23,0.76,3
Shopper,4/5/23,0.76,72
Screen on (unlocked),4/5/23,0.76,1
Screen off (locked),4/5/23,0.76,21
Shopper,4/5/23,0.76,31
Maps,4/5/23,0.75,0
Screen on (unlocked),4/5/23,0.75,1
Screen off (locked),4/5/23,0.75,4
Camera,4/5/23,0.75,7
Android Auto,4/5/23,0.75,0
System UI,4/5/23,0.75,3
Android Auto,4/5/23,0.75,1
Screen on (unlocked),4/5/23,0.75,1
Screen off (locked),4/5/23,0.75,5
Shopper,4/5/23,0.75,0
Android Auto,4/5/23,0.75,0
Screen on (unlocked),4/5/23,0.75,1
Screen off (locked),4/5/23,0.75,73
Shopper,4/5/23,0.75,5
Maps,4/5/23,0.75,18
Shopper,4/5/23,0.75,41
Sam's Club,4/5/23,0.75,1
Screen on (unlocked),4/5/23,0.75,1
Screen off (locked),4/5/23,0.75,17
Sam's Club,4/5/23,0.75,52
Screen on (unlocked),4/5/23,0.75,1
Screen off (locked),4/5/23,0.75,154
Camera,4/5/23,0.75,5
Maps,4/5/23,0.74,0
Android Auto,4/5/23,0.74,62
System UI,4/5/23,0.74,3
Android Auto,4/5/23,0.74,1
Maps,4/5/23,0.74,0
Screen on (unlocked),4/5/23,0.74,1
Screen off (locked),4/5/23,0.74,2
Maps,4/5/23,0.74,0
Screen on (unlocked),4/5/23,0.74,1
Screen off (locked),4/5/23,0.74,1
Android Auto,4/5/23,0.74,0
Android Auto,4/5/23,0.74,0
Screen on (unlocked),4/5/23,0.74,1
Screen off (locked),4/5/23,0.73,469
Messages,4/5/23,0.73,0
Chrome,4/5/23,0.73,52
Screen on (unlocked),4/5/23,0.73,1
Screen off (locked),4/5/23,0.72,747
Messages,4/5/23,0.72,0
Amazon Shopping,4/5/23,0.72,0
Screen on (unlocked),4/5/23,0.72,1
Screen off (locked),4/5/23,0.72,563
Amazon Shopping,4/5/23,0.72,79
Gmail,4/5/23,0.72,21
Screen on (unlocked),4/5/23,0.72,1
Screen off (locked),4/5/23,0.7,949
Gmail,4/5/23,0.7,0
Samsung Notes,4/5/23,0.7,35
Screen on (unlocked),4/5/23,0.7,1
Screen off (locked),4/5/23,0.7,40
Gmail,4/5/23,0.7,20
Permission controller,4/5/23,0.7,0
Gmail,4/5/23,0.7,1
Screen on (unlocked),4/5/23,0.7,1
Screen off (locked),4/5/23,0.7,651
Clock,4/5/23,0.7,15
Screen on (unlocked),4/5/23,0.7,1
Screen off (locked),4/5/23,0.69,633
Messages,4/5/23,0.69,65
Screen on (unlocked),4/5/23,0.69,1
Screen off (locked),4/5/23,0.68,282
Messages,4/5/23,0.68,0
Screen on (unlocked),4/5/23,0.68,1
Screen off (locked),4/5/23,0.68,240
Phone,4/5/23,0.67,6
Spotify,4/5/23,0.67,4
Screen on (unlocked),4/5/23,0.67,1
Screen off (locked),4/5/23,0.67,239
Call,4/5/23,0.67,5
Screen on (unlocked),4/5/23,0.67,1
Screen off (locked),4/5/23,0.67,440
Spotify,4/5/23,0.66,584
Snapchat,4/5/23,0.66,26
Dokkan,4/5/23,0.66,41
Snapchat,4/5/23,0.66,155
Screen on (unlocked),4/5/23,0.66,1
Screen off (locked),4/5/23,0.65,185
Dokkan,4/5/23,0.65,296
Snapchat,4/5/23,0.65,142
Messages,4/5/23,0.64,0
Dokkan,4/5/23,0.64,0
Messages,4/5/23,0.64,0
Instagram,4/5/23,0.63,622
Dokkan,4/5/23,0.63,159
Chrome,4/5/23,0.63,2
Shopper,4/5/23,0.63,11
Maps,4/5/23,0.63,7
Shopper,4/5/23,0.63,82
Chrome,4/5/23,0.63,1
Shopper,4/5/23,0.63,52
Gmail,4/5/23,0.63,44
Chrome,4/5/23,0.63,14
Gmail,4/5/23,0.63,25
Permission controller,4/5/23,0.63,0
Gmail,4/5/23,0.63,1
Messages,4/5/23,0.63,0
Dokkan,4/5/23,0.61,0
Messages,4/5/23,0.61,48
Dokkan,4/5/23,0.6,832
Snapchat,4/5/23,0.6,78
Dokkan,4/5/23,0.59,302
Messages,4/5/23,0.59,0
Dokkan,4/5/23,0.59,0
Messages,4/5/23,0.59,0
Messages,4/5/23,0.59,0
Dokkan,4/5/23,0.58,0
Messages,4/5/23,0.58,0
Amazon Shopping,4/5/23,0.58,30
Messages,4/5/23,0.58,0
Dokkan,4/5/23,0.58,0
Messages,4/5/23,0.58,22
Gmail,4/5/23,0.58,25
Chrome,4/5/23,0.58,21
Gmail,4/5/23,0.58,49
Permission controller,4/5/23,0.58,0
Gmail,4/5/23,0.58,1
Messages,4/5/23,0.58,4
Messages,4/5/23,0.56,16
Dokkan,4/5/23,0.55,0
Amazon Shopping,4/5/23,0.55,467
Dokkan,4/5/23,0.54,644
Snapchat,4/5/23,0.54,224
Google,4/5/23,0.54,13
Gmail,4/5/23,0.54,22
Messages,4/5/23,0.54,13
Gmail,4/5/23,0.54,19
Messages,4/5/23,0.54,19
Snapchat,4/5/23,0.54,37
Google,4/5/23,0.54,2
Chrome,4/5/23,0.54,104
Google,4/5/23,0.54,4
Gmail,4/5/23,0.54,3
Capital One,4/5/23,0.53,48
Gmail,4/5/23,0.53,5
Permission controller,4/5/23,0.53,0
Gmail,4/5/23,0.53,1
Messages,4/5/23,0.53,55
Screen on (unlocked),4/5/23,0.53,1
Screen off (locked),4/5/23,0.53,85
Gmail,4/5/23,0.53,9
Chrome,4/5/23,0.53,5
Gmail,4/5/23,0.53,32
Chrome,4/5/23,0.53,7
Messages,4/5/23,0.53,166
Chrome,4/5/23,0.53,28
Chrome,4/5/23,0.53,32
Discover,4/5/23,0.53,22
Authentication Framework,4/5/23,0.53,1
Discover,4/5/23,0.53,0
Permission controller,4/5/23,0.53,0
Discover,4/5/23,0.53,1
Chrome,4/5/23,0.53,188
Google,4/5/23,0.53,6
Call,4/5/23,0.52,240
Call,4/5/23,0.52,2
Gmail,4/5/23,0.52,14
Call,4/5/23,0.52,24
Dokkan,4/5/23,0.52,4
Call,4/5/23,0.52,34
Dokkan,4/5/23,0.52,15
Call,4/5/23,0.52,1
Gmail,4/5/23,0.52,2
Call,4/5/23,0.52,19
Call,4/5/23,0.52,4
Call,4/5/23,0.52,5
Gmail,4/5/23,0.52,22
Call,4/5/23,0.52,1
Phone,4/5/23,0.52,1
Gmail,4/5/23,0.52,5
Microsoft 365 (Office),4/5/23,0.52,1
Gmail,4/5/23,0.52,27
Permission controller,4/5/23,0.52,0
Gmail,4/5/23,0.52,1
Dokkan,4/5/23,0.52,167
Snapchat,4/5/23,0.52,43
Dokkan,4/5/23,0.51,614
Call,4/5/23,0.51,1
Phone,4/5/23,0.51,3
Dokkan,4/5/23,0.51,101
Spotify,4/5/23,0.51,23
Dokkan,4/5/23,0.51,292
Call,4/5/23,0.51,2
Phone,4/5/23,0.51,2
Call,4/5/23,0.5,226
Screen on (unlocked),4/5/23,0.5,1
Screen off (locked),4/5/23,0.5,35
Call,4/5/23,0.5,30
Phone,4/5/23,0.5,2
Screen on (unlocked),4/5/23,0.5,1
Screen off (locked),4/5/23,0.5,114
Messages,4/5/23,0.5,6
Dokkan,4/5/23,0.5,2
Screen on (unlocked),4/5/23,0.5,1
Screen off (locked),4/5/23,0.5,28
Dokkan,4/5/23,0.49,1160
Messages,4/5/23,0.49,126
Dokkan,4/5/23,0.48,306
Messages,4/5/23,0.48,92
Dokkan,4/5/23,0.47,1343
Messages,4/5/23,0.46,128
Dokkan,4/5/23,0.45,976
Spotify,4/5/23,0.45,3
Dokkan,4/5/23,0.43,1783
Screen on (unlocked),4/5/23,0.43,1
Screen off (locked),4/5/23,0.43,2
Dokkan,4/5/23,0.43,504
Messages,4/5/23,0.43,2
Chrome,4/5/23,0.43,52
Messages,4/5/23,0.42,0
Finder,4/5/23,0.42,2
Screen on (unlocked),4/5/23,0.42,1
Screen off (locked),4/5/23,0.42,309
Finder,4/5/23,0.42,3
Messages,4/5/23,0.42,0
Instagram,4/5/23,0.42,0
Messages,4/5/23,0.41,0
Instagram,4/5/23,0.41,18
Snapchat,4/5/23,0.41,81
Messages,4/5/23,0.41,0
YouTube,4/5/23,0.41,0
Snapchat,4/5/23,0.4,254
Messages,4/5/23,0.4,0
YouTube,4/5/23,0.39,0
YouTube,4/5/23,0.39,4
YouTube,4/5/23,0.39,331
Bloons TD 6,4/5/23,0.38,613
Screen on (unlocked),4/5/23,0.38,1
Screen off (locked),4/5/23,0.38,325
Bloons TD 6,4/5/23,0.37,369
Messages,4/5/23,0.37,0
Gmail,4/5/23,0.37,0
Screen on (unlocked),4/5/23,0.37,1
Screen off (locked),4/5/23,0.37,44
Screen on (unlocked),4/5/23,0.37,1
Screen off (locked),4/5/23,0.37,6
Messages,4/5/23,0.37,0
Maps,4/5/23,0.36,0
Screen on (unlocked),4/5/23,0.36,1
Screen off (locked),4/5/23,0.36,24
Maps,4/5/23,0.35,1452
Android Auto,4/5/23,0.35,0
Screen on (unlocked),4/5/23,0.35,1
Screen off (locked),4/5/23,0.35,2
Gmail,4/5/23,0.34,284
Permission controller,4/5/23,0.34,0
Gmail,4/5/23,0.34,5
Maps,4/5/23,0.33,0
Google,4/5/23,0.33,0
Android Auto,4/5/23,0.33,0
System UI,4/5/23,0.33,3
Android Auto,4/5/23,0.33,1
Maps,4/5/23,0.33,0
Screen on (unlocked),4/5/23,0.33,1
Screen off (locked),4/5/23,0.33,1
Android Auto,4/5/23,0.33,0
Android Auto,4/5/23,0.33,0
Screen on (unlocked),4/5/23,0.33,1
Screen off (locked),4/5/23,0.33,311
Shopper,4/5/23,0.33,64
Finder,4/5/23,0.33,3
Permission controller,4/5/23,0.33,2
Instacart,4/5/23,0.33,1
Finder,4/5/23,0.33,2
Instacart,4/5/23,0.33,66
Finder,4/5/23,0.33,4
Instacart,4/5/23,0.33,3
Maps,4/5/23,0.33,34
Maps,4/5/23,0.32,12
Home,4/5/23,0.32,5
Screen on (unlocked),4/5/23,0.32,1
Screen off (locked),4/5/23,0.3,2242
Home,4/5/23,0.3,0
Clock,4/5/23,0.3,13
Screen on (unlocked),4/5/23,0.3,1
Screen off (locked),4/5/23,0.3,102
Home,4/5/23,0.3,0
Clock,4/5/23,0.3,17
Screen on (unlocked),4/5/23,0.3,1
Screen off (locked),4/5/23,0.29,767
Home,4/5/23,0.29,0
Clock,4/5/23,0.29,12
Screen on (unlocked),4/5/23,0.29,1
Screen off (locked),4/5/23,0.29,141
Home,4/5/23,0.29,11
Screen on (unlocked),4/5/23,0.29,1
Screen off (locked),4/5/23,0.29,3
Clock,4/5/23,0.29,18
Screen on (unlocked),4/5/23,0.29,1
Screen off (locked),4/5/23,0.28,292
Clock,4/5/23,0.28,7
Screen on (unlocked),4/5/23,0.28,1
Screen off (locked),4/5/23,0.28,404
Clock,4/5/23,0.28,15
Screen on (unlocked),4/5/23,0.28,1
Screen off (locked),4/5/23,0.27,287
Clock,4/5/23,0.27,12
Screen on (unlocked),4/5/23,0.27,1
Screen off (locked),4/5/23,0.27,287
Clock,4/5/23,0.27,12
Screen on (unlocked),4/5/23,0.27,1
Screen off (locked),4/5/23,0,23257
Screen on (unlocked),4/5/23,0,1
Screen off (locked),4/5/23,0,137
YouTube,4/5/23,0,0
Clock,4/5/23,0,5
Screen on (unlocked),4/5/23,0,1
Screen off (locked),4/4/23,1,60
YouTube,4/4/23,0.99,419
Screen on (unlocked),4/4/23,0.99,1
Screen off (locked),4/4/23,0.99,326
Prime Video,4/4/23,0.99,26
Screen on (unlocked),4/4/23,0.99,1
Screen off (locked),4/4/23,0.98,1039
Messages,4/4/23,0.98,48
Phone,4/4/23,0.98,6
Screen on (unlocked),4/4/23,0.98,1
Screen off (locked),4/4/23,0.96,1733
Call,4/4/23,0.96,19
Screen on (unlocked),4/4/23,0.96,1
Screen off (locked),4/4/23,0.95,473
Prime Video,4/4/23,0.95,78
Screen on (unlocked),4/4/23,0.95,1
Screen off (locked),4/4/23,0.95,388
Prime Video,4/4/23,0.94,134
Permission controller,4/4/23,0.94,3
Prime Video,4/4/23,0.94,0
Docs,4/4/23,0.94,2
YouTube,4/4/23,0.94,2
Screen on (unlocked),4/4/23,0.94,1
Screen off (locked),4/4/23,0.94,47
Weather,4/4/23,0.94,19
YouTube,4/4/23,0.94,2
Screen on (unlocked),4/4/23,0.94,1
Screen off (locked),4/4/23,0.92,1922
YouTube,4/4/23,0.92,83
Screen on (unlocked),4/4/23,0.92,1
Screen off (locked),4/4/23,0.92,229
Google,4/4/23,0.92,19
YouTube,4/4/23,0.91,1012
Bloons TD 6,4/4/23,0.9,43
YouTube,4/4/23,0.9,3
Screen on (unlocked),4/4/23,0.9,1
Screen off (locked),4/4/23,0.9,348
YouTube,4/4/23,0.9,322
Screen on (unlocked),4/4/23,0.9,1
Screen off (locked),4/4/23,0.9,106
YouTube,4/4/23,0.89,313
Screen on (unlocked),4/4/23,0.89,1
Screen off (locked),4/4/23,0.89,410
YouTube,4/4/23,0.88,285
Screen on (unlocked),4/4/23,0.88,1
Screen off (locked),4/4/23,0.88,757
Clock,4/4/23,0.88,24
Screen on (unlocked),4/4/23,0.88,1
Screen off (locked),4/4/23,0.87,761
Screen on (unlocked),4/4/23,0.87,1
Screen off (locked),4/4/23,0.86,145
Permission controller,4/4/23,0.86,3
Taco Bell,4/4/23,0.86,1
Screen on (unlocked),4/4/23,0.86,1
Screen off (locked),4/4/23,0.86,159
Taco Bell,4/4/23,0.86,56
Taco Bell,4/4/23,0.86,468
Permission controller,4/4/23,0.86,6
Taco Bell,4/4/23,0.86,2
Screen on (unlocked),4/4/23,0.86,1
Screen off (locked),4/4/23,0.81,3602
Snapchat,4/4/23,0.81,21
Screen on (unlocked),4/4/23,0.81,1
Screen off (locked),4/4/23,0.79,2018
Maps,4/4/23,0.79,0
Android Auto,4/4/23,0.79,14
Maps,4/4/23,0.79,17
Android Auto,4/4/23,0.79,0
Maps,4/4/23,0.79,0
Android Auto,4/4/23,0.79,0
Android Auto,4/4/23,0.79,0
Chrome,4/4/23,0.79,84
Screen on (unlocked),4/4/23,0.79,1
Screen off (locked),4/4/23,0.79,28
Chrome,4/4/23,0.78,61
Google,4/4/23,0.78,14
Screen on (unlocked),4/4/23,0.78,1
Screen off (locked),4/4/23,0.78,48
Samsung Notes,4/4/23,0.78,0
Google,4/4/23,0.78,0
Samsung Notes,4/4/23,0.78,0
Maps,4/4/23,0.78,0
Screen on (unlocked),4/4/23,0.78,1
Screen off (locked),4/4/23,0.78,14
Google,4/4/23,0.78,8
Google,4/4/23,0.78,13
Chrome,4/4/23,0.78,19
Google,4/4/23,0.78,13
Maps,4/4/23,0.78,0
Screen on (unlocked),4/4/23,0.78,1
Screen off (locked),4/4/23,0.78,0
Maps,4/4/23,0.78,0
Chrome,4/4/23,0.78,0
Android Auto,4/4/23,0.78,0
Chrome,4/4/23,0.78,82
Google,4/4/23,0.78,13
Finder,4/4/23,0.78,7
Messages,4/4/23,0.78,0
Screen on (unlocked),4/4/23,0.78,1
Screen off (locked),4/4/23,0.77,73
Chrome,4/4/23,0.77,24
Google,4/4/23,0.77,27
Screen on (unlocked),4/4/23,0.77,1
Screen off (locked),4/4/23,0.77,282
Messages,4/4/23,0.77,0
Screen on (unlocked),4/4/23,0.77,1
Screen off (locked),4/4/23,0.76,839
Messages,4/4/23,0.76,21
Screen on (unlocked),4/4/23,0.76,1
Screen off (locked),4/4/23,0.76,1
Messages,4/4/23,0.76,5
Bloons TD 6,4/4/23,0.76,2
Screen on (unlocked),4/4/23,0.76,1
Screen off (locked),4/4/23,0.74,1371
Call,4/4/23,0.74,20
Screen on (unlocked),4/4/23,0.74,1
Screen off (locked),4/4/23,0.74,214
Android Auto,4/4/23,0.74,11
Screen on (unlocked),4/4/23,0.74,1
Screen off (locked),4/4/23,0.74,5
Android Auto,4/4/23,0.74,0
Google,4/4/23,0.74,0
Maps,4/4/23,0.74,0
Android Auto,4/4/23,0.74,0
Maps,4/4/23,0.73,0
Android Auto,4/4/23,0.73,12
System UI,4/4/23,0.73,3
Android Auto,4/4/23,0.73,1
Google,4/4/23,0.73,0
Maps,4/4/23,0.73,0
Google,4/4/23,0.73,0
Maps,4/4/23,0.73,0
Screen on (unlocked),4/4/23,0.73,1
Screen off (locked),4/4/23,0.73,2
Bloons TD 6,4/4/23,0.73,0
Android Auto,4/4/23,0.73,0
Bloons TD 6,4/4/23,0.73,0
Android Auto,4/4/23,0.73,0
Screen on (unlocked),4/4/23,0.73,1
Screen off (locked),4/4/23,0.73,184
Messages,4/4/23,0.71,0
Bloons TD 6,4/4/23,0.71,0
Messages,4/4/23,0.71,0
Bloons TD 6,4/4/23,0.71,47
Wells Fargo,4/4/23,0.71,40
Smart suggestions,4/4/23,0.71,0
Wells Fargo,4/4/23,0.71,13
Bloons TD 6,4/4/23,0.71,320
Screen on (unlocked),4/4/23,0.71,1
Screen off (locked),4/4/23,0.7,288
Bloons TD 6,4/4/23,0.69,1154
Google Play Store,4/4/23,0.69,43
Finder,4/4/23,0.69,1
Bloons TD 6,4/4/23,0.69,32
YouTube,4/4/23,0.69,2
Instagram,4/4/23,0.68,605
YouTube,4/4/23,0.68,70
YouTube,4/4/23,0.67,796
Screen on (unlocked),4/4/23,0.67,1
Screen off (locked),4/4/23,0.67,248
Messages,4/4/23,0.67,0
YouTube,4/4/23,0.66,0
YouTube,4/4/23,0.66,2
Screen on (unlocked),4/4/23,0.66,1
Screen off (locked),4/4/23,0.65,938
YouTube,4/4/23,0.64,1512
Gmail,4/4/23,0.64,26
Permission controller,4/4/23,0.64,0
Gmail,4/4/23,0.64,1
Messages,4/4/23,0.63,0
YouTube,4/4/23,0.63,0
Messages,4/4/23,0.63,67
Messages,4/4/23,0.63,0
Phone,4/4/23,0.63,0
Screen on (unlocked),4/4/23,0.63,1
Screen off (locked),4/4/23,0.63,61
Phone,4/4/23,0.63,0
Messages,4/4/23,0.63,51
Phone,4/4/23,0.63,0
Call,4/4/23,0.63,29
Phone,4/4/23,0.63,2
YouTube,4/4/23,0.62,290
Messages,4/4/23,0.62,0
Snapchat,4/4/23,0.62,62
Messages,4/4/23,0.62,28
YouTube,4/4/23,0.62,0
YouTube,4/4/23,0.62,35
Screen on (unlocked),4/4/23,0.62,1
Screen off (locked),4/4/23,0.61,341
Messages,4/4/23,0.6,0
YouTube,4/4/23,0.6,0
Snapchat,4/4/23,0.6,32
Messages,4/4/23,0.6,1
YouTube,4/4/23,0.6,2
Screen on (unlocked),4/4/23,0.6,1
Screen off (locked),4/4/23,0.6,322
Messages,4/4/23,0.57,0
YouTube,4/4/23,0.55,0
Screen on (unlocked),4/4/23,0.55,1
Screen off (locked),4/4/23,0.55,5
Messages,4/4/23,0.55,0
Messages,4/4/23,0.55,43
Instagram,4/4/23,0.54,81
Messages,4/4/23,0.54,0
Instagram,4/4/23,0.54,81
Screen on (unlocked),4/4/23,0.54,1
Screen off (locked),4/4/23,0.5,3323
Instagram,4/4/23,0.5,2
Call,4/4/23,0.5,4
Screen on (unlocked),4/4/23,0.5,1
Screen off (locked),4/4/23,0.5,32
Call,4/4/23,0.5,31
Instagram,4/4/23,0.5,16
Gmail,4/4/23,0.5,8
Gmail,4/4/23,0.5,5
Life360,4/4/23,0.5,18
Messages,4/4/23,0.5,0
YouTube,4/4/23,0.48,0
Screen on (unlocked),4/4/23,0.48,1
Screen off (locked),4/4/23,0.48,100
YouTube,4/4/23,0.47,757
Screen on (unlocked),4/4/23,0.47,1
Screen off (locked),4/4/23,0.47,24
Messages,4/4/23,0.47,0
YouTube,4/4/23,0.46,0
AliExpress,4/4/23,0.46,9
Messages,4/4/23,0.46,0
YouTube,4/4/23,0.45,0
Screen on (unlocked),4/4/23,0.45,1
Screen off (locked),4/4/23,0.44,382
YouTube,4/4/23,0.43,850
Screen on (unlocked),4/4/23,0.43,1
Screen off (locked),4/4/23,0.43,150
Messages,4/4/23,0.42,0
Chrome,4/4/23,0.41,0
Google,4/4/23,0.41,6
Messages,4/4/23,0.41,0
YouTube,4/4/23,0.39,0
WhatsApp,4/4/23,0.39,5
YouTube,4/4/23,0.39,224
Gmail,4/4/23,0.39,4
Messages,4/4/23,0.39,0
Screen on (unlocked),4/4/23,0.39,1
Screen off (locked),4/4/23,0.38,194
Messages,4/4/23,0.38,0
Amazon Shopping,4/4/23,0.38,0
Screen on (unlocked),4/4/23,0.38,1
Screen off (locked),4/4/23,0.38,633
Messages,4/4/23,0.37,0
Amazon Shopping,4/4/23,0.37,13
Messages,4/4/23,0.37,0
Amazon Shopping,4/4/23,0.37,0
Screen on (unlocked),4/4/23,0.37,1
Screen off (locked),4/4/23,0.37,43
Messages,4/4/23,0.37,0
Amazon Shopping,4/4/23,0.37,0
Messages,4/4/23,0.37,0
Screen on (unlocked),4/4/23,0.37,1
Screen off (locked),4/4/23,0.36,472
Messages,4/4/23,0.36,0
Screen on (unlocked),4/4/23,0.36,1
Screen off (locked),4/4/23,0.36,147
Messages,4/4/23,0.36,0
Phone,4/4/23,0.36,0
Maps,4/4/23,0.36,0
Screen on (unlocked),4/4/23,0.36,1
Screen off (locked),4/4/23,0.36,33
Google,4/4/23,0.35,0
Maps,4/4/23,0.34,0
Screen on (unlocked),4/4/23,0.34,1
Screen off (locked),4/4/23,0.34,1
Android Auto,4/4/23,0.34,62
System UI,4/4/23,0.34,3
Android Auto,4/4/23,0.34,1
Maps,4/4/23,0.34,0
Screen on (unlocked),4/4/23,0.34,1
Screen off (locked),4/4/23,0.34,7
Android Auto,4/4/23,0.34,0
Android Auto,4/4/23,0.34,0
Screen on (unlocked),4/4/23,0.34,1
Screen off (locked),4/4/23,0.34,404
Gmail,4/4/23,0.34,142
Permission controller,4/4/23,0.34,0
Gmail,4/4/23,0.34,1
Messages,4/4/23,0.33,139
Screen on (unlocked),4/4/23,0.33,1
Screen off (locked),4/4/23,0.33,446
Call,4/4/23,0.33,9
Screen on (unlocked),4/4/23,0.33,1
Screen off (locked),4/4/23,0.33,206
Google,4/4/23,0.33,3
Screen on (unlocked),4/4/23,0.33,1
Screen off (locked),4/4/23,0.33,28
Screen on (unlocked),4/4/23,0.33,1
Screen off (locked),4/4/23,0.33,14
YouTube,4/4/23,0.33,0
Google,4/4/23,0.33,3
Screen on (unlocked),4/4/23,0.33,1
Screen off (locked),4/4/23,0.32,134
YouTube,4/4/23,0.32,322
Android Auto,4/4/23,0.32,0
Maps,4/4/23,0.32,4
Gmail,4/4/23,0.32,18
Snapchat,4/4/23,0.32,41
Gmail,4/4/23,0.32,27
Permission controller,4/4/23,0.32,0
Gmail,4/4/23,0.32,1
Opera,4/4/23,0.32,7
Opera,4/4/23,0.32,7
Screen on (unlocked),4/4/23,0.32,1
Screen off (locked),4/4/23,0.32,1
Android Auto,4/4/23,0.32,0
Maps,4/4/23,0.32,15
Screen on (unlocked),4/4/23,0.32,1
Screen off (locked),4/4/23,0.32,37
Maps,4/4/23,0.32,35
Screen on (unlocked),4/4/23,0.32,1
Screen off (locked),4/4/23,0.3,1535
Clock,4/4/23,0.3,8
Screen on (unlocked),4/4/23,0.3,1
Screen off (locked),4/4/23,0.3,94
Clock,4/4/23,0.3,24
Screen on (unlocked),4/4/23,0.3,1
Screen off (locked),4/4/23,0.29,760
Clock,4/4/23,0.29,18
Screen on (unlocked),4/4/23,0.29,1
Screen off (locked),4/4/23,0.28,466
Clock,4/4/23,0.28,13
Screen on (unlocked),4/4/23,0.28,1
Screen off (locked),4/4/23,0.28,412
Clock,4/4/23,0.28,8
Screen on (unlocked),4/4/23,0.28,1
Screen off (locked),4/4/23,0.27,586
Clock,4/4/23,0.27,13
Screen on (unlocked),4/4/23,0.27,1
Screen off (locked),4/4/23,0.21,5005
Snapchat,4/4/23,0.21,2
Snapchat,4/4/23,0.21,160
Finder,4/4/23,0.21,2
Snapchat,4/4/23,0.21,3
Screen on (unlocked),4/4/23,0.21,1
Screen off (locked),4/4/23,0.2,873
Snapchat,4/4/23,0.2,20
Finder,4/4/23,0.2,4
Messages,4/4/23,0.2,9
Opera,4/4/23,0.2,15
Amazon Shopping,4/4/23,0.2,5
Screen on (unlocked),4/4/23,0.2,1
Screen off (locked),4/4/23,0.07,11353
Amazon Shopping,4/4/23,0.06,578
Screen on (unlocked),4/4/23,0.06,1
Screen off (locked),4/4/23,0.06,5
Screen on (unlocked),4/4/23,0.06,1
Screen off (locked),4/4/23,0.06,17
Screen on (unlocked),4/4/23,0.06,1
Screen off (locked),4/4/23,0.06,207
YouTube,4/4/23,0.06,0
Google,4/4/23,0.06,3
Screen on (unlocked),4/4/23,0.06,1
Screen off (locked),4/4/23,0.02,3276
YouTube,4/3/23,1,1734
VIZIO Mobile,4/3/23,1,38
YouTube,4/3/23,1,24
Screen on (unlocked),4/3/23,1,1
Screen off (locked),4/3/23,0.98,1367
Messages,4/3/23,0.98,0
Spotify,4/3/23,0.98,0
Screen on (unlocked),4/3/23,0.98,1
Screen off (locked),4/3/23,0.97,1475
Call,4/3/23,0.96,59
Screen on (unlocked),4/3/23,0.96,1
Screen off (locked),4/3/23,0.96,430
Spotify,4/3/23,0.96,0
Google,4/3/23,0.96,0
Screen on (unlocked),4/3/23,0.96,1
Screen off (locked),4/3/23,0.96,279
Spotify,4/3/23,0.96,5
Snapchat,4/3/23,0.96,53
Screen on (unlocked),4/3/23,0.96,1
Screen off (locked),4/3/23,0.95,429
Screen on (unlocked),4/3/23,0.95,1
Screen off (locked),4/3/23,0.95,3
Screen on (unlocked),4/3/23,0.95,1
Screen off (locked),4/3/23,0.95,132
Snapchat,4/3/23,0.95,138
Snapchat,4/3/23,0.94,413
Screen on (unlocked),4/3/23,0.94,1
Screen off (locked),4/3/23,0.94,243
Snapchat,4/3/23,0.94,35
Spotify,4/3/23,0.94,4
Screen on (unlocked),4/3/23,0.94,1
Screen off (locked),4/3/23,0.93,481
Spotify,4/3/23,0.93,7
Screen on (unlocked),4/3/23,0.93,1
Screen off (locked),4/3/23,0.93,175
Spotify,4/3/23,0.93,129
Snapchat,4/3/23,0.93,113
Screen on (unlocked),4/3/23,0.93,1
Screen off (locked),4/3/23,0.93,208
Snapchat,4/3/23,0.93,71
YouTube,4/3/23,0.92,140
Screen on (unlocked),4/3/23,0.92,1
Screen off (locked),4/3/23,0.91,1484
Snapchat,4/3/23,0.91,32
Screen on (unlocked),4/3/23,0.91,1
Screen off (locked),4/3/23,0.9,207
Maps,4/3/23,0.9,12
Screen on (unlocked),4/3/23,0.9,1
Screen off (locked),4/3/23,0.9,21
Maps,4/3/23,0.9,6
Screen on (unlocked),4/3/23,0.9,1
Screen off (locked),4/3/23,0.9,11
Maps,4/3/23,0.9,350
Screen on (unlocked),4/3/23,0.9,1
Screen off (locked),4/3/23,0.9,14
Maps,4/3/23,0.9,4
Screen on (unlocked),4/3/23,0.9,1
Screen off (locked),4/3/23,0.9,13
Android Auto,4/3/23,0.9,0
Android Auto,4/3/23,0.9,0
Screen on (unlocked),4/3/23,0.9,1
